CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
20.258.278/0001-70;2021-01-01;1;100417;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;2014-06-18;A.H.N.S.P.E. Empreendimentos e Participações S.A.;2014-04-10;023507;2014-10-17;Categoria A;2014-10-17;Ativo;2014-10-17;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Participação em outras sociedades que execerçam atividades de desenvolvimento, fabricação e comercialização de produtos destinados ao setor de saúde animal.;Fase Operacional;2014-10-17;Privado;2014-06-18;31;12;;http://ri.ourofino.com/
20.451.953/0001-83;2021-01-01;4;113702;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;2021-10-18;REAG Securities - Securitizadora de Créditos Imobiliários S/A;2014-03-27;023760;2015-11-11;Categoria B;2015-11-11;Ativo;2015-11-11;Brasil;Brasil;Securitização de Recebíveis;Securitizadora de Créditos;Fase Pré-Operacional;2015-11-11;Privado;2015-07-29;31;12;2015-12-31;www.reagsecurities.com.br
20.514.555/0001-69;2021-01-01;1;110875;Esperanza Transmissora de Energia S.A.;;;2014-06-27;026670;;Categoria B;;Em análise;;Brasil;Brasil;Energia Elétrica;Transmissão de energia elétrica;Fase Operacional;2017-09-21;Privado Holding;2019-04-12;31;12;;https://esperanzatransmissora.com.br/
20.514.590/0001-88;2021-01-01;1;110877;Odoyá Transmissora de Energia S.A.;;;2014-06-27;026662;;Categoria B;;Em análise;;Brasil;Brasil;Energia Elétrica;Transmissão de energia elétrica;Fase Operacional;2019-06-25;Privado Holding;;31;12;2019-08-08;https://odoyatransmissora.com.br/
20.553.221/0001-02;2021-01-01;2;111111;TROCAFONE S.A.;;Trocafone - Comercialização de Aparelhos Eletrônicos S.A.;2014-07-02;026573;2022-01-03;Categoria A;;Ativo;2022-01-03;Brasil;Brasil;Comércio (Atacado e Varejo);A Companhia atua na compra e venda de aparelhos eletrônicos novos e seminovos, através de canais próprios e de terceiros.;Fase Operacional;2014-06-10;Privado;2014-09-30;31;12;;ri.trocafone.com
21.110.778/0001-23;2021-01-01;5;111262;OLIVEIRA TRUST S.A.;;CONFIANCE PARTICIPAÇÕES S.A.;2014-09-03;026417;2021-11-29;Categoria A;;Ativo;2021-11-29;Brasil;Brasil;Intermediação Financeira;Participação em sociedades empresariais e não empresariais que desenvolvam atividades fins ou de suporte relacionadas a serviços fiduciários ou correlatas.;Fase Operacional;2014-09-03;Privado;2021-05-03;31;12;;http://ri.oliveiratrust.com.br
21.240.146/0001-84;2021-01-01;2;111142;Agrogalaxy Participações S.A.;;Agro Trends Participações S.A.;2014-10-02;025658;2021-03-19;Categoria A;;Ativo;2021-03-19;Brasil;Brasil;Comércio (Atacado e Varejo);Comércio de insumos agrícolas (fertilizantes, defensivos biológicos, inoculantes e sementes) e de grãos;Fase Operacional;2014-10-02;Privado;2020-10-30;31;12;;http://ri.agrogalaxy.com.br
21.254.073/0001-80;2021-01-01;1;110795;Companhia Itaunense Energia e Participações;1999-12-29;COMPANHIA INDUSTRIAL ITAUNENSE;1911-05-01;003450;1969-04-02;Categoria A;2010-01-01;Ativo;2017-11-23;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;(a) atividade imobiliária de imóveis próprios (6810-2) (b) aluguel e arrendamento de imóveis próprios (6810-2) (c) comercialização de energia elétrica (d) geração de energia (e) transmissão de ene;Fase Operacional;1999-12-30;Privado;;31;12;;www.companhiaitaunense.com.br
21.255.567/0001-89;2021-01-01;1;99944;CIA TECIDOS SANTANENSE;;;1891-10-23;004081;1984-12-20;Categoria A;2010-01-01;Ativo;1984-12-20;Brasil;Brasil;Têxtil e Vestuário;Indústria têxtil;Fase Operacional;1984-12-20;Privado;;31;12;;www.santanense.com.br
21.262.638/0001-70;2021-01-01;1;104811;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;;;2014-10-02;023701;2015-09-08;Categoria A;2015-09-08;Ativo;2015-09-08;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;A Companhia tem por objeto social a participação, como sócia, sócia-quotista ou acionista, no capital de outras sociedades empresárias, no país e no exterior, qualquer que seja o objeto social.;Fase Operacional;2015-09-08;Privado Holding;;31;12;;http://www.encalsoparticipacoes.com.br
21.314.559/0001-66;2021-01-01;1;105670;MOVIDA PARTICIPACOES SA;2014-12-29;H.L.C.S.P.E. Empreendimentos e Participações S.A.;2014-10-01;023825;2016-01-29;Categoria A;2016-01-29;Ativo;2016-01-29;Brasil;Brasil;Serviços Transporte e Logística;Aluguel de carros e gestão de frotas;Fase Operacional;2016-01-29;Privado Holding;2014-12-31;31;12;;http://ri.movida.com.br/
21.389.501/0001-81;2021-01-01;1;105395;Compass Gás e Energia S.A.;2020-01-31;Distribuidora de Gás Participações S.A.;2014-11-12;025127;2020-09-28;Categoria A;2020-09-28;Ativo;2020-09-28;Brasil;Brasil;Emp. Adm. Part. - Saneamento, Serv. Água e Gás;Holding de empresas do setor de gás combustível ou de subprodutos e derivados, bem como de água e energia elétrica.;Fase Operacional;2014-11-12;Privado;2020-01-30;31;12;;http://www.compassbr.com/
21.414.457/0001-12;2021-01-01;2;103880;LEADS CIA. SECURITIZADORA;;;2014-10-15;023558;2015-02-03;Categoria B;2015-02-03;Ativo;2015-02-03;Brasil;Brasil;Securitização de Recebíveis;Securitização de direitos creditórios comerciais,industriais,imobiliários,financeiros e doagronegócioemissão de valores mobiliariosprestação de serviços relacionados a atividade desecuritização.;Fase Operacional;2015-02-03;Privado;2018-07-18;31;12;;www.leadsec.com.br
21.610.416/0001-00;2021-01-01;1;105029;FORTUNATO SECURITIZADORA S/A;;;2014-10-29;023566;2015-03-06;Categoria B;2015-03-06;Ativo;2015-03-06;Brasil;Brasil;Securitização de Recebíveis;Securitização de direitos creditórios comerciais,industriais,imobiliários,financeiros e doagronegócioemissão de valores mobiliariosprestação de serviços relacionados a atividade desecuritização.;Fase Operacional;2015-03-06;Privado;;31;12;;
21.728.083/0001-00;2021-01-01;2;112850;Transmissora José Maria de Macedo de Eletricidade S.A.;;;2015-01-22;026654;2022-03-21;Categoria B;2022-03-21;Ativo;2022-03-21;Brasil;Brasil;Energia Elétrica;Transmissão de energia elétrica;Fase Operacional;2019-06-17;Privado Holding;;31;12;;https://jmmtransmissora.com.br/
21.948.105/0001-47;2021-01-01;1;116495;BTGI QUARTZO PARTICIPAÇÕES S/A;2015-05-25;K.M.A.S.P.E Empreendimento e Partipações S.A.;2015-02-02;023850;2016-02-19;Categoria A;2016-02-19;Ativo;2016-02-19;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Participações em outras socidades, simples ou empresárias, nacionais ou estrangeiras, na qualidade de sócia, acionista ou quotista.;Fase Pré-Operacional;2016-02-19;Privado Holding;2015-02-02;31;12;;https://www.btgpactual.com/home/quartzoparticipacoes.aspx
21.976.484/0001-89;2021-01-01;1;104820;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2019-02-19;Geru Securitizadora de Créditos Financeiros S.A.;2015-02-02;024538;2018-09-17;Categoria B;2018-09-17;Ativo;2018-09-17;Brasil;Brasil;Securitização de Recebíveis;Aquisição, securitização, emissão e colocação de ativos financeiros.;Fase Operacional;2015-07-07;Privado;2017-11-10;31;12;;www.rugesec.com.br
21.976.510/0001-79;2021-01-01;1;116524;BTGI SAFIRA PARTICIPAÇÕES S/A;2015-05-20;K.M.D.S.P.E Empreendimentos e Participações S.A.;2015-02-02;023841;2016-02-19;Categoria A;2016-02-19;Ativo;2016-02-19;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Participação em outras sociedades, simples ou empresárias, nacionais ou estrangeiras, na qualidade sócia, acionista ou quotista;Fase Pré-Operacional;2016-02-19;Privado Holding;2015-02-02;31;12;;https://www.btgpactual.com/home/safiraparticipacoes.aspx
22.163.297/0001-49;2021-01-01;2;112477;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;;;2015-03-24;024139;2017-05-25;Categoria B;2017-05-25;Ativo;2017-05-25;Brasil;Brasil;Serviços Transporte e Logística;Concessão e Exploração de Rodovias;Fase Operacional;2017-05-25;Privado;2017-05-25;31;12;;www.ecoponte.com.br
22.261.473/0001-85;2021-01-01;3;109465;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;;;1986-07-15;025178;2020-10-06;Categoria B;;Ativo;2020-10-06;Brasil;Brasil;Saneamento, Serv. Água e Gás;Exploração dos serviços públicos de distribuição de gás canalizado, aquisição, armazenamento, transporte, transmissão, distribuição e comercialização de gás combustível ou de subprodutos e derivados.;Fase Pré-Operacional;2020-10-06;Estatal Holding;2014-12-20;31;12;2020-12-31;www.gasmig.com.br
22.266.175/0001-88;2021-01-01;2;113658;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;2004-11-17;FERTILIZANTES HERINGER LTDA;1968-09-23;020621;2007-04-10;Categoria A;2010-01-01;Ativo;2007-04-10;Brasil;Brasil;Petroquímicos e Borracha;Produção, comercialização e distribuição de fertilizantes, com atuação nacional.;Fase Operacional;2019-02-06;Privado;2007-02-15;31;12;;www.heringer.com.br
22.495.265/0001-40;2021-01-01;1;105158;SENECA COMPANHIA SECURITIZADORA;;;2015-04-15;023698;2015-08-17;Categoria B;2015-08-17;Ativo;2015-08-17;Brasil;Brasil;Securitização de Recebíveis;Securitização de direitos creditórios comerciais,industriais,imobiliários,financeiros e do agronegócioemissão de valores mobiliariosprestação de serviços relacionados a atividade desecuritização.;Fase Pré-Operacional;2015-08-17;Privado;;31;12;;
22.543.331/0001-00;2021-01-01;2;110522;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;;;2015-05-21;023795;2015-12-17;Categoria A;;Ativo;2015-12-17;Brasil;Brasil;Emp. Adm. Part. - Seguradoras e Corretoras;Participar, direta ou indiretamente, do capital de outras sociedades relacionadas a seguridade e corretagem de seguros.;Fase Operacional;2015-12-17;Estatal;2015-05-21;31;12;;www.ri.caixaseguridade.com.br
22.677.520/0001-76;2021-01-01;2;103426;CIA TECIDOS NORTE DE MINAS COTEMINAS;;;1967-12-05;003158;1971-02-11;Categoria A;2010-01-01;Ativo;1971-02-11;Brasil;Brasil;Têxtil e Vestuário;Holding;Fase Operacional;1971-02-11;Privado;;31;12;;www.ctnm.com.br
22.902.694/0001-95;2021-01-01;1;110698;Self It Academias Holding S.A.;2015-07-22;Não aplicável;2015-07-22;026794;;Categoria A;;Em análise;;Brasil;Brasil;Emp. Adm. Part. - Brinquedos e Lazer;Atividades de Condicionamento Físico. Holdings de Instituições Não-Financeiras. Comércio Varejista de Artigos Esportivos. Gestão de Ativos Intangíveis Não Financeiros.;Fase Operacional;;Privado;;31;12;;https://www.selfitacademias.com.br/investidor/
23.096.269/0001-19;2021-01-01;2;108945;Rio Parana Energia S.A.;2015-11-03;Sixteen Participações Societárias S.A.;2015-06-26;025623;2021-03-02;Categoria B;2021-03-02;Ativo;2021-03-02;Brasil;Brasil;Energia Elétrica;Geração, distribuição, transmissão e a comercialização de energia elétrica.;Fase Operacional;2021-03-02;Privado;;31;12;;https://www.ctgbr.com.br/rio-parana-energia/
23.236.821/0001-27;2021-01-01;1;105486;PATRIMAR ENGENHARIA S.A.;2019-10-30;Patrimar Engenharia Ltda.;1968-05-14;025305;2020-11-10;Categoria A;2020-11-10;Ativo;2020-11-10;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação de empreendimentos imobiliários;Fase Operacional;2020-11-10;Privado;2016-11-23;31;12;;www.patrimar.com.br/ri
23.373.000/0001-32;2021-01-01;1;105267;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2017-10-31;JSL LOCAÇÃO DE MÁQUINAS E VEÍCULOS PESADOS LTDA.;2015-09-21;024716;2019-04-30;Categoria A;2019-04-30;Ativo;2019-04-30;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Locação de caminhões, máquinas e equipamentos pesados e a prestação de serviços de manutenção de frota, tanto preventiva, quanto corretiva.;Fase Operacional;2015-09-29;Privado;2020-08-05;31;12;;http://www.grupovamos.com.br/
23.438.929/0001-00;2021-01-01;3;112843;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;2015-11-17;CMN Solutions A013 Participações S.A.;2015-09-08;025194;2020-10-14;Categoria A;2020-10-14;Ativo;2020-10-14;Brasil;Brasil;Emp. Adm. Part. - Telecomunicações;Participação em outras sociedades, como sócia ou acionista, no país ou no exterior.;Fase Operacional;2015-09-08;Privado;2015-09-08;31;12;2015-09-08;www.ri.conexaofibra.com.br
23.864.409/0001-51;2021-01-01;2;113015;HOLDING VERZANI E SANDRINI S.A.;2015-12-18;;2015-12-18;026689;2022-03-23;Categoria A;2022-03-23;Ativo;2022-03-23;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;(a) a administração de bens próprios ou de terceiros (b) a compra e venda de imóveis próprios e (c) a participação em outras sociedades nacionais ou estrangeiras, como sócia ou acionistas.;Fase Operacional;2015-12-18;Privado;;31;12;;ri.verzani.com.br
24.230.275/0001-80;2021-01-01;2;112445;Plano & Plano Desenvolvimento Imobiliário S.A.;;Plano & Plano Desenvolvimento Imobiliário Ltda.;2016-01-13;025070;2020-09-04;Categoria A;;Ativo;2020-09-04;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(i) incorporação, construção e comercialização de empreendimentos imobiliários (ii) locação de imóveis próprios (iii) administração de carteira de recebíveis de financiamentos, empréstimos imobiliár;Fase Operacional;2016-01-13;Privado;2020-06-30;31;12;;www.planoeplanori.com.br
24.241.659/0001-06;2021-01-01;2;105831;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;;;2016-02-23;024309;2017-12-12;Categoria B;2017-12-12;Suspenso;2021-06-08;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;;Fase Operacional;2017-12-12;Privado;;31;12;2020-12-31;
24.396.489/0001-20;2021-01-01;3;112594;BRK AMBIENTAL PARTICIPAÇÕES S.A.;;;2016-01-28;024830;2019-10-22;Categoria B;2019-10-22;Ativo;2019-10-22;Brasil;Brasil;Emp. Adm. Part. - Saneamento, Serv. Água e Gás;Explorar e participar de sociades que explorem serviços públicos de abastecimento de água potável e esgotamento sanitário.;Fase Operacional;2019-10-22;Privado;2017-04-25;31;12;2020-12-31;www.ri.brkambiental.com.br
24.410.913/0001-44;2021-01-01;2;110650;NU HOLDINGS LTD.;2016-02-26;;2016-02-26;080209;2021-12-08;Categoria A;2021-12-08;Ativo;2021-12-08;Ilhas Cayman;Estados Unidos;Bancos;Holding de instituições financeiras;Fase Operacional;2016-02-26;Estrangeiro Holding;;31;12;;https://www.investors.nu/
24.624.490/0001-65;2021-01-01;1;105452;ARGO TRANSMISSÃO DE ENERGIA S/A;2016-07-21;CEPIMA Transmissora de Energia S.A.;2016-03-23;024210;2017-09-22;Categoria B;2017-09-22;Ativo;2017-09-22;Brasil;Brasil;Energia Elétrica;Implementação, operação e manutenção de linhas de transmissão de energia elétrica.;Fase Pré-Operacional;2019-09-07;Privado;2016-05-30;31;12;;www.argoenergia.com.br
24.624.551/0001-94;2021-01-01;1;105439;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;2016-07-21;N.C.G.S.P.E. Empreendimentos e Participações S.A.;2016-03-23;024120;2017-04-24;Categoria B;2017-04-24;Ativo;2017-04-24;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Holdings de instituições não-financeiras.;Fase Pré-Operacional;2017-04-24;Privado;2020-03-25;31;12;;www.argoenergia.com.br
24.921.465/0001-43;2021-01-01;2;108782;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;2016-11-17;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES LTDA;2016-04-05;026204;2021-09-23;Categoria A;2021-09-23;Ativo;2021-09-23;Brasil;Brasil;Brinquedos e Lazer;Atividades de condicionamento físico;Fase Operacional;2016-04-05;Privado;;31;12;;www.ri.bluefit.com.br
24.962.466/0001-36;2021-01-01;1;105897;RUMO MALHA NORTE S.A.;2017-02-21;ALL - AMÉRICA LATINA LOGÍSTICA MALHA NORTE S.A.;1988-09-22;015300;1995-12-27;Categoria A;2010-01-01;Ativo;1995-12-27;Brasil;Brasil;Serviços Transporte e Logística;(i) construção e exploração de sistemas de transporte ferroviário de carga, rodovias e hidrovias (ii) prestação de serviços de transporte de carga em ferrovias, rodovias e hidrovias etc.;Fase Operacional;2001-03-31;Privado;2009-12-30;31;12;;ri.rumolog.com
24.990.777/0001-09;2021-01-01;2;111884;GRUPO MATEUS S.A.;;Exitus Holding S.A.;2016-05-02;025186;2020-10-08;Categoria A;;Ativo;2020-10-08;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holdings de instituições não financeiras, participação no capital de outras sociedades, na condição de acionista, sócia ou quotista, em caráter permanente ou temporário, como controladora ou coligada.;Fase Operacional;2016-05-02;Privado Holding;;31;12;;https://ri.grupomateus.com.br/
25.005.683/0001-09;2021-01-01;1;104817;VERT COMPANHIA SECURITIZADORA;;;2016-05-24;023990;2016-08-25;Categoria B;2016-08-25;Ativo;2016-08-25;Brasil;Brasil;Securitização de Recebíveis;a aquisição e securitização de quaisquer direitos creditórios do agronegócio e de títulos e valores mobiliários lastreados em direitos de crédito do agronegócio e direitos de crédito imobiliários;Fase Operacional;2016-08-25;Privado;2018-10-05;31;12;;www.vert-capital.com
25.089.509/0001-83;2021-01-01;1;105065;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;;;1989-04-25;023809;2015-12-21;Categoria B;2015-12-21;Ativo;2015-12-21;Brasil;Brasil;Saneamento, Serv. Água e Gás;Implantação, a construção de sistemas e a exploração dos serviços de água potável e de esgoto sanitário nas localidades em que detiver autorização, permissão ou concessão.;Fase Operacional;1989-04-25;Privado;2011-12-26;31;12;;www.brkambiental.com.br/risaneatins
25.249.439/0001-83;2021-01-01;3;113525;Hospital Care Caledonia S.A.;2021-02-16;Caledonia Saúde S.A.;2016-06-20;025771;2021-04-28;Categoria A;2021-04-28;Ativo;2021-04-28;Brasil;Brasil;Serviços médicos;Atividades de consultoria em gestão empresarial e serviços combinados de escritório e apoio administrativo.;Fase Operacional;2016-06-20;Privado;2020-04-02;31;12;;http://ri.hospitalcare.com.br
25.369.840/0001-57;2021-01-01;2;109040;COMERC PARTICIPAÇÕES S.A.;2021-03-16;COMERC PARTICIPAÇÕES LTDA.;2016-07-15;026280;2021-10-08;Categoria A;2021-10-08;Ativo;2021-10-08;Brasil;Brasil;Energia Elétrica;Partic. em outras soc., nacionais ou estrangeiras, que atuem no setor de energia ou infraestrutura ou que desenvolvam ativ. afins, complem. ou de apoio às desenv. pela Cia. ou suas subsidiárias.;Fase Operacional;;Privado;;31;12;;comerc.com.br/ri
26.345.998/0001-50;2021-01-01;5;112211;TC TRADERS CLUB S.A.;;TC Traders Club Ltda.;2016-09-15;026077;2021-07-26;Categoria A;;Ativo;2021-07-26;Brasil;Brasil;Comunicação e Informática;Desenvolvimento e gestão de plataformas para oferecer produtos e serviços para o mercado financeiro.;Fase Operacional;2021-07-26;Privado;2021-07-26;31;12;;www.tc.com.br/ri
26.462.693/0001-28;2021-01-01;2;99821;Lavvi Empreendimentos Imobiliários S.A.;2020-06-19;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;2016-09-28;025062;2020-08-31;Categoria A;2020-08-31;Ativo;2020-08-31;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporadora Imobiliária;Fase Operacional;2020-08-31;Privado;;31;12;;www.lavvi.com.br
26.609.050/0001-64;2021-01-01;1;105125;Travessia Securitizadora S.A.;;;2016-10-27;024082;2017-02-09;Categoria B;2017-02-09;Ativo;2017-02-09;Brasil;Brasil;Securitização de Recebíveis;Securitização de recebíveis imobiliários e do setor de agronegócios;Fase Operacional;2017-02-09;Privado;2016-10-27;31;12;;www.grupotravessia.com
26.659.061/0001-59;2021-01-01;2;108142;MPM Corpóreos S.A.;;Não aplicável;2016-12-05;025445;2021-01-28;Categoria A;2021-01-28;Ativo;2021-01-28;Brasil;Brasil;Serviços médicos;Participação como sócia de sociedades empresárias que desenvolvam atividades de depilação, estética facial, capilar e corporal e a comercialização de produtos cosméticos e de cuidados corporais.;Fase Operacional;2021-01-28;Privado;2016-12-27;31;12;2020-12-31;https://ri.espacolaser.com.br/
26.664.057/0001-89;2021-01-01;3;112811;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;2017-05-15;Infraestrutura Investimentos e Participações S.A;2016-10-04;024341;2018-03-01;Categoria B;2018-03-01;Ativo;2018-03-01;Brasil;Brasil;Serviços Transporte e Logística;Concessão Rodoviária;Fase Operacional;2017-07-06;Privado;2017-01-05;31;12;;www.entrevias.com.br
26.735.020/0001-02;2021-01-01;3;103552;Focus Energia Holding Participações S.A.;2020-10-08;Focus Holding Participações S.A.;2016-09-22;025488;2021-02-04;Categoria A;2021-02-04;Ativo;2021-02-04;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;;Fase Operacional;2016-12-19;Privado;;31;12;;ri.focusenergia.com.br
26.845.702/0001-60;2021-01-01;1;111147;Equatorial Transmissora 7 SPE S.A.;;;2016-11-17;024457;2018-06-14;Categoria B;;Ativo;2018-06-14;Brasil;Brasil;Energia Elétrica;Explorar e operar a concessão de serviço público de transmissão de energia elétrica para construção, montagem e manutenção de instalações de transmissão.;Fase Pré-Operacional;;Privado;2018-06-29;31;12;;http://www.equatorialenergia.com.br/conteudo_pt.asp?idioma=0&conta=28&tipo=66444
27.093.558/0001-15;2021-01-01;5;112815;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA LTDA.;1980-12-01;022012;2010-04-14;Categoria A;2010-04-14;Ativo;2010-04-14;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Locação de máquinas e equipamentos pesados / Bens Industriais / Construção e Engenharia / Serviços de Transporte e Logística;Fase Operacional;2010-04-14;Privado Holding;2010-02-09;31;12;;www.mills.com.br
27.137.879/0001-74;2021-01-01;1;104886;CIA SEC CRED FIN CARTÕES CONSIG BMG;;;2017-02-03;024147;2017-06-14;Categoria B;2017-06-14;Ativo;2017-06-14;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2017-06-14;Privado;;31;12;;www.seccred.com.br
27.157.474/0001-06;2021-01-01;1;100478;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;2017-02-21;;2017-02-21;025615;2021-02-25;Categoria B;2021-02-25;Ativo;2021-02-25;Brasil;Brasil;Saneamento, Serv. Água e Gás;Serviços públicos de abastecimento de água potável e esgotamento sanitário no Município de Teresina/PI.;Fase Operacional;;Privado;;31;12;;www.aguasdeteresina.com.br
27.956.690/0001-03;2021-01-01;3;114342;TOKE INVEST SECURITIZADORA S.A;2021-08-23;FELCAR SECURITIZADORA S.A;2017-04-07;024333;2018-01-19;Categoria B;2018-01-19;Ativo;2018-01-19;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securitização de recebíveis imobiliários, do agronegócio e financeiros.;Fase Operacional;2018-01-19;Privado Holding;2017-06-15;31;12;;www.felcar.com.br/sec
27.967.244/0001-02;2021-01-01;1;105608;Equatorial Transmissora 8 SPE S.A.;;;2017-06-02;024481;2018-06-28;Categoria B;2018-06-28;Ativo;2018-06-28;Brasil;Brasil;Energia Elétrica;Explorar e operar a concessão de serviço público de transmissão de energia elétrica para a construção, montagem, operação e manutenção de instalações de transmissão;Fase Pré-Operacional;;Privado;;31;12;;http://www.equatorialenergia.com.br/conteudo_pt.asp?idioma=0&conta=28&tipo=66445
28.019.100/0001-89;2021-01-01;2;102622;VIAPAULISTA S.A.;;;2017-06-22;025607;2021-02-19;Categoria B;2021-02-19;Ativo;2021-02-19;Brasil;Brasil;Serviços Transporte e Logística;Concessionárias de rodovias, pontes, túneis e serviços relacionados;Fase Operacional;2021-02-19;Privado;;31;12;;www.arteris.com.br
28.127.603/0001-78;2021-01-01;4;108808;BANESTES S.A. - BCO EST ESPIRITO SANTO;1989-06-29;BANCO DO ESTADO DO ESPIRITO SANTO S.A.;1937-10-15;001155;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Intermediação Financeira inerente aos Bancos Múltiplos por meio das carteiras autorizadas, inclusive Operações de Câmbio.;Fase Operacional;1977-07-20;Estatal;1937-10-15;31;12;;www.banestes.com.br
28.152.650/0001-71;2021-01-01;6;112331;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;;ESPÍRITO SANTO CENTRAIS ELÉTRICAS S.A. - ESCELSA;1968-07-01;015342;1996-01-19;Categoria B;;Ativo;1996-01-19;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1996-01-19;Privado;1998-04-07;31;12;1996-01-19;www.edpbr.com.br
28.195.667/0001-06;2021-01-01;1;99854;BCO ABC BRASIL S.A.;1997-10-28;Banco ABC Roma S.A.;1983-12-27;020958;2007-07-23;Categoria A;2010-01-01;Ativo;2007-07-23;Brasil;Brasil;Bancos;O Banco tem por objeto a prática de operações ativas, passivas e acessórias inerentes às respectivas carteiras autorizadas pelo Banco Central do Brasil.;Fase Operacional;2007-07-23;Estrangeiro Holding;2001-12-24;31;12;2020-12-31;www.abcbrasil.com.br
28.201.130/0001-01;2021-01-01;3;111663;Energisa Transmissão de Energia S/A;;Energisa Empreendimentos de Energia II S/A;2017-05-09;024589;2018-10-29;Categoria B;;Ativo;2018-10-29;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação no capital de sociedades, na qualidade de sócia, quotista ou acionista, em especial naquelas que tenham como objetivo principal a exploração de serviço de transmissão de energia elétrica.;Fase Pré-Operacional;2018-10-29;Privado;;31;12;2017-12-31;https://ri.energisa.com.br
28.442.718/0001-57;2021-01-01;1;105373;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2018-01-31;Lounge SPE Securitizadora de Créditos Financeiros;2017-05-30;024368;2018-04-06;Categoria B;2018-04-06;Ativo;2018-04-06;Brasil;Brasil;Securitização de Recebíveis;Securitização de Créditos Financeiros.;Fase Pré-Operacional;2018-04-06;Privado;;31;12;;http://www.rioloan2securitizadora.com
28.594.234/0001-23;2021-01-01;5;114720;Auren Energia S.A.;2022-03-23;VTRM Energia Participações S.A.;2017-08-01;026620;2022-02-25;Categoria A;2022-02-25;Ativo;2022-02-25;Brasil;Brasil;Energia Elétrica;Participação em empresas de geração, transmissão e comercialização de energia elétrica e a prestação de serviços correlatos.;Fase Operacional;2018-01-01;Privado;2018-01-01;31;12;;ri.aurenenergia.com.br
